id_fono_titular_instru,id_categoria,id_fonograma_titular,id_instrumento,dt_inclusao,dt_alteracao,is_deleted,usuario
47462,,60579,8,"09/08/15 14:41:11",,0,"ECAD"
47463,,60579,2498,"09/08/15 14:41:11",,0,"ECAD"
47464,,60580,56,"09/08/15 14:41:11",,0,"ECAD"
47465,,60581,3265,"09/08/15 14:41:11",,0,"ECAD"
47466,,60582,3265,"09/08/15 14:41:12",,0,"ECAD"
47467,,60583,214,"09/08/15 14:41:12",,0,"ECAD"
47468,,60584,37,"09/08/15 14:41:12",,0,"ECAD"
47469,,60585,3265,"09/08/15 14:41:12",,0,"ECAD"
47470,,60586,3265,"09/08/15 14:41:12",,0,"ECAD"
47471,,60590,72,"09/08/15 14:41:13",,0,"ECAD"
47472,,60591,3265,"09/08/15 14:41:13",,0,"ECAD"
47473,,60592,85,"09/08/15 14:41:13",,0,"ECAD"
47474,,60593,3265,"09/08/15 14:41:14",,0,"ECAD"
47475,,60594,29,"09/08/15 14:41:14",,0,"ECAD"
47476,,60595,8,"09/08/15 14:41:14",,0,"ECAD"
47477,,60595,2498,"09/08/15 14:41:14",,0,"ECAD"
47478,,60596,90,"09/08/15 14:41:14",,0,"ECAD"
47479,,60597,141,"09/08/15 14:41:14",,0,"ECAD"
47480,,60598,44,"09/08/15 14:41:14",,0,"ECAD"
47481,,60599,40,"09/08/15 14:41:14",,0,"ECAD"
47482,,60600,56,"09/08/15 14:41:14",,0,"ECAD"
47483,,60601,56,"09/08/15 14:41:14",,0,"ECAD"
47484,,60602,56,"09/08/15 14:41:14",,0,"ECAD"
47485,,60603,91,"09/08/15 14:41:15",,0,"ECAD"
47486,,60607,72,"09/08/15 14:41:15",,0,"ECAD"
47487,,60608,3265,"09/08/15 14:41:15",,0,"ECAD"
47488,,60609,85,"09/08/15 14:41:15",,0,"ECAD"
47489,,60610,3265,"09/08/15 14:41:15",,0,"ECAD"
47490,,60611,29,"09/08/15 14:41:15",,0,"ECAD"
47491,,60612,8,"09/08/15 14:41:15",,0,"ECAD"
47492,,60612,2498,"09/08/15 14:41:15",,0,"ECAD"
47493,,60613,90,"09/08/15 14:41:16",,0,"ECAD"
47494,,60614,141,"09/08/15 14:41:16",,0,"ECAD"
47495,,60615,44,"09/08/15 14:41:16",,0,"ECAD"
47496,,60616,40,"09/08/15 14:41:16",,0,"ECAD"
47497,,60617,56,"09/08/15 14:41:16",,0,"ECAD"
47498,,60618,56,"09/08/15 14:41:16",,0,"ECAD"
47499,,60619,56,"09/08/15 14:41:16",,0,"ECAD"
47500,,60620,91,"09/08/15 14:41:16",,0,"ECAD"
47501,,60624,72,"09/08/15 14:41:19",,0,"ECAD"
47502,,60625,3265,"09/08/15 14:41:19",,0,"ECAD"
47503,,60626,85,"09/08/15 14:41:19",,0,"ECAD"
47504,,60627,3265,"09/08/15 14:41:19",,0,"ECAD"
47505,,60628,29,"09/08/15 14:41:19",,0,"ECAD"
47506,,60629,8,"09/08/15 14:41:19",,0,"ECAD"
47507,,60629,2498,"09/08/15 14:41:19",,0,"ECAD"
47508,,60630,90,"09/08/15 14:41:19",,0,"ECAD"
47509,,60631,141,"09/08/15 14:41:19",,0,"ECAD"
47510,,60632,44,"09/08/15 14:41:19",,0,"ECAD"
47511,,60633,40,"09/08/15 14:41:20",,0,"ECAD"
47512,,60634,56,"09/08/15 14:41:20",,0,"ECAD"
47513,,60635,56,"09/08/15 14:41:20",,0,"ECAD"
47514,,60636,56,"09/08/15 14:41:20",,0,"ECAD"
47515,,60637,91,"09/08/15 14:41:20",,0,"ECAD"
47516,,60646,72,"09/08/15 14:41:21",,0,"ECAD"
47517,,60647,1494,"09/08/15 14:41:21",,0,"ECAD"
47518,,60648,85,"09/08/15 14:41:21",,0,"ECAD"
47519,,60649,1494,"09/08/15 14:41:21",,0,"ECAD"
47520,,60650,29,"09/08/15 14:41:21",,0,"ECAD"
28001,,36669,96,"09/08/15 13:42:52",,0,"ECAD"
28002,,36670,40,"09/08/15 13:42:52",,0,"ECAD"
28003,,36670,42,"09/08/15 13:42:52",,0,"ECAD"
28004,,36670,3628,"09/08/15 13:42:52",,0,"ECAD"
28005,,36671,3628,"09/08/15 13:42:52",,0,"ECAD"
28006,,36672,72,"09/08/15 13:42:53",,0,"ECAD"
28007,,36673,213,"09/08/15 13:42:53",,0,"ECAD"
28008,,36674,3628,"09/08/15 13:42:53",,0,"ECAD"
28009,,36675,214,"09/08/15 13:42:53",,0,"ECAD"
28010,,36676,91,"09/08/15 13:42:53",,0,"ECAD"
28011,,36685,37,"09/08/15 13:42:55",,0,"ECAD"
28012,,36686,3632,"09/08/15 13:42:55",,0,"ECAD"
28013,,36687,3632,"09/08/15 13:42:55",,0,"ECAD"
28014,,36688,3632,"09/08/15 13:42:55",,0,"ECAD"
28015,,36689,96,"09/08/15 13:42:55",,0,"ECAD"
28016,,36690,40,"09/08/15 13:42:55",,0,"ECAD"
28017,,36690,42,"09/08/15 13:42:55",,0,"ECAD"
28018,,36690,3628,"09/08/15 13:42:55",,0,"ECAD"
28019,,36691,3628,"09/08/15 13:42:55",,0,"ECAD"
28020,,36692,72,"09/08/15 13:42:55",,0,"ECAD"
28021,,36693,213,"09/08/15 13:42:55",,0,"ECAD"
28022,,36694,3628,"09/08/15 13:42:56",,0,"ECAD"
28023,,36695,214,"09/08/15 13:42:56",,0,"ECAD"
28024,,36696,91,"09/08/15 13:42:56",,0,"ECAD"
28025,,36699,37,"09/08/15 13:42:56",,0,"ECAD"
28026,,36700,3632,"09/08/15 13:42:56",,0,"ECAD"
28027,,36701,3632,"09/08/15 13:42:56",,0,"ECAD"
28028,,36702,3632,"09/08/15 13:42:56",,0,"ECAD"
28029,,36703,96,"09/08/15 13:42:57",,0,"ECAD"
28030,,36704,3628,"09/08/15 13:42:57",,0,"ECAD"
28031,,36705,72,"09/08/15 13:42:57",,0,"ECAD"
28032,,36706,213,"09/08/15 13:42:57",,0,"ECAD"
28033,,36707,3628,"09/08/15 13:42:57",,0,"ECAD"
28034,,36708,214,"09/08/15 13:42:57",,0,"ECAD"
28035,,36709,91,"09/08/15 13:42:57",,0,"ECAD"
28036,,36712,37,"09/08/15 13:42:57",,0,"ECAD"
28037,,36713,3632,"09/08/15 13:42:57",,0,"ECAD"
28038,,36714,3632,"09/08/15 13:42:58",,0,"ECAD"
28039,,36715,3632,"09/08/15 13:42:58",,0,"ECAD"
28040,,36716,96,"09/08/15 13:42:58",,0,"ECAD"
28041,,36717,40,"09/08/15 13:42:58",,0,"ECAD"
28042,,36717,42,"09/08/15 13:42:58",,0,"ECAD"
28043,,36717,3628,"09/08/15 13:42:58",,0,"ECAD"
28044,,36718,3628,"09/08/15 13:42:58",,0,"ECAD"
28045,,36719,72,"09/08/15 13:42:58",,0,"ECAD"
28046,,36720,213,"09/08/15 13:42:58",,0,"ECAD"
28047,,36721,3628,"09/08/15 13:42:58",,0,"ECAD"
28048,,36722,214,"09/08/15 13:42:59",,0,"ECAD"
28049,,36723,91,"09/08/15 13:42:59",,0,"ECAD"
28050,,36727,37,"09/08/15 13:42:59",,0,"ECAD"
28051,,36728,3632,"09/08/15 13:42:59",,0,"ECAD"
28052,,36729,3632,"09/08/15 13:42:59",,0,"ECAD"
28053,,36730,3632,"09/08/15 13:42:59",,0,"ECAD"
28054,,36731,96,"09/08/15 13:42:59",,0,"ECAD"
28055,,36732,40,"09/08/15 13:42:59",,0,"ECAD"
28056,,36732,42,"09/08/15 13:42:59",,0,"ECAD"
28057,,36732,3628,"09/08/15 13:42:59",,0,"ECAD"
28058,,36733,3628,"09/08/15 13:43:00",,0,"ECAD"
28059,,36734,72,"09/08/15 13:43:00",,0,"ECAD"
28060,,36735,213,"09/08/15 13:43:00",,0,"ECAD"
28061,,36736,3628,"09/08/15 13:43:00",,0,"ECAD"
28062,,36737,214,"09/08/15 13:43:00",,0,"ECAD"
28063,,36738,91,"09/08/15 13:43:00",,0,"ECAD"
28064,,36741,37,"09/08/15 13:43:00",,0,"ECAD"
28065,,36742,3632,"09/08/15 13:43:00",,0,"ECAD"
28066,,36743,3632,"09/08/15 13:43:00",,0,"ECAD"
28067,,36744,3632,"09/08/15 13:43:01",,0,"ECAD"
28068,,36745,96,"09/08/15 13:43:01",,0,"ECAD"
28069,,36746,40,"09/08/15 13:43:01",,0,"ECAD"
28070,,36746,42,"09/08/15 13:43:01",,0,"ECAD"
28071,,36746,3628,"09/08/15 13:43:01",,0,"ECAD"
28072,,36747,3628,"09/08/15 13:43:01",,0,"ECAD"
28073,,36748,72,"09/08/15 13:43:01",,0,"ECAD"
28074,,36749,213,"09/08/15 13:43:02",,0,"ECAD"
28075,,36750,3628,"09/08/15 13:43:02",,0,"ECAD"
28076,,36751,214,"09/08/15 13:43:02",,0,"ECAD"
28077,,36752,91,"09/08/15 13:43:02",,0,"ECAD"
28078,,36756,37,"09/08/15 13:43:02",,0,"ECAD"
28079,,36757,3632,"09/08/15 13:43:02",,0,"ECAD"
28080,,36758,3632,"09/08/15 13:43:02",,0,"ECAD"
28321,,37012,143,"09/08/15 13:43:36",,0,"ECAD"
28322,,37013,214,"09/08/15 13:43:36",,0,"ECAD"
28323,,37014,1494,"09/08/15 13:43:36",,0,"ECAD"
28324,,37015,72,"09/08/15 13:43:37",,0,"ECAD"
28325,,37015,793,"09/08/15 13:43:37",,0,"ECAD"
28326,,37016,2498,"09/08/15 13:43:37",,0,"ECAD"
28327,,37017,30,"09/08/15 13:43:37",,0,"ECAD"
28328,,37018,29,"09/08/15 13:43:37",,0,"ECAD"
28329,,37019,1494,"09/08/15 13:43:37",,0,"ECAD"
28330,,37022,1494,"09/08/15 13:43:38",,0,"ECAD"
28331,,37023,39,"09/08/15 13:43:38",,0,"ECAD"
28332,,37023,56,"09/08/15 13:43:38",,0,"ECAD"
28333,,37023,793,"09/08/15 13:43:38",,0,"ECAD"
28334,,37024,37,"09/08/15 13:43:38",,0,"ECAD"
28335,,37025,143,"09/08/15 13:43:38",,0,"ECAD"
28336,,37026,214,"09/08/15 13:43:38",,0,"ECAD"
28337,,37027,1494,"09/08/15 13:43:38",,0,"ECAD"
28338,,37028,72,"09/08/15 13:43:39",,0,"ECAD"
28339,,37028,793,"09/08/15 13:43:39",,0,"ECAD"
28340,,37029,2498,"09/08/15 13:43:39",,0,"ECAD"
28341,,37030,30,"09/08/15 13:43:39",,0,"ECAD"
28342,,37031,29,"09/08/15 13:43:39",,0,"ECAD"
28343,,37032,1494,"09/08/15 13:43:39",,0,"ECAD"
28344,,37035,1494,"09/08/15 13:43:40",,0,"ECAD"
28345,,37036,39,"09/08/15 13:43:40",,0,"ECAD"
28346,,37036,56,"09/08/15 13:43:40",,0,"ECAD"
28347,,37036,793,"09/08/15 13:43:40",,0,"ECAD"
28348,,37037,37,"09/08/15 13:43:40",,0,"ECAD"
28349,,37038,143,"09/08/15 13:43:40",,0,"ECAD"
28350,,37039,214,"09/08/15 13:43:40",,0,"ECAD"
28351,,37040,1494,"09/08/15 13:43:40",,0,"ECAD"
28352,,37041,72,"09/08/15 13:43:41",,0,"ECAD"
28353,,37041,793,"09/08/15 13:43:41",,0,"ECAD"
28354,,37042,2498,"09/08/15 13:43:41",,0,"ECAD"
28355,,37043,30,"09/08/15 13:43:41",,0,"ECAD"
28356,,37044,29,"09/08/15 13:43:41",,0,"ECAD"
28357,,37045,1494,"09/08/15 13:43:41",,0,"ECAD"
28358,,37048,1494,"09/08/15 13:43:42",,0,"ECAD"
28359,,37049,39,"09/08/15 13:43:42",,0,"ECAD"
28360,,37049,56,"09/08/15 13:43:42",,0,"ECAD"
28361,,37049,793,"09/08/15 13:43:42",,0,"ECAD"
28362,,37050,37,"09/08/15 13:43:42",,0,"ECAD"
28363,,37051,143,"09/08/15 13:43:42",,0,"ECAD"
28364,,37052,214,"09/08/15 13:43:42",,0,"ECAD"
28365,,37053,1494,"09/08/15 13:43:42",,0,"ECAD"
28366,,37054,72,"09/08/15 13:43:43",,0,"ECAD"
28367,,37054,793,"09/08/15 13:43:43",,0,"ECAD"
28368,,37055,2498,"09/08/15 13:43:43",,0,"ECAD"
28369,,37056,30,"09/08/15 13:43:43",,0,"ECAD"
28370,,37057,29,"09/08/15 13:43:43",,0,"ECAD"
28371,,37058,1494,"09/08/15 13:43:43",,0,"ECAD"
28372,,37061,1494,"09/08/15 13:43:44",,0,"ECAD"
28373,,37062,39,"09/08/15 13:43:44",,0,"ECAD"
28374,,37062,56,"09/08/15 13:43:44",,0,"ECAD"
28375,,37062,793,"09/08/15 13:43:44",,0,"ECAD"
28376,,37063,37,"09/08/15 13:43:44",,0,"ECAD"
28377,,37064,143,"09/08/15 13:43:44",,0,"ECAD"
28378,,37065,214,"09/08/15 13:43:44",,0,"ECAD"
28379,,37066,1494,"09/08/15 13:43:45",,0,"ECAD"
28380,,37067,72,"09/08/15 13:43:45",,0,"ECAD"
28381,,37067,793,"09/08/15 13:43:45",,0,"ECAD"
28382,,37068,2498,"09/08/15 13:43:45",,0,"ECAD"
28383,,37069,30,"09/08/15 13:43:45",,0,"ECAD"
28384,,37070,29,"09/08/15 13:43:45",,0,"ECAD"
28385,,37071,1494,"09/08/15 13:43:45",,0,"ECAD"
28386,,37074,1494,"09/08/15 13:43:46",,0,"ECAD"
28387,,37075,39,"09/08/15 13:43:46",,0,"ECAD"
28388,,37075,56,"09/08/15 13:43:46",,0,"ECAD"
28389,,37075,793,"09/08/15 13:43:46",,0,"ECAD"
28390,,37076,37,"09/08/15 13:43:46",,0,"ECAD"
28391,,37077,143,"09/08/15 13:43:46",,0,"ECAD"
28392,,37078,214,"09/08/15 13:43:46",,0,"ECAD"
28393,,37079,1494,"09/08/15 13:43:46",,0,"ECAD"
28394,,37080,72,"09/08/15 13:43:46",,0,"ECAD"
28395,,37080,793,"09/08/15 13:43:46",,0,"ECAD"
28396,,37081,2498,"09/08/15 13:43:47",,0,"ECAD"
28397,,37082,30,"09/08/15 13:43:47",,0,"ECAD"
28398,,37083,29,"09/08/15 13:43:47",,0,"ECAD"
28399,,37084,1494,"09/08/15 13:43:47",,0,"ECAD"
28400,,37087,1494,"09/08/15 13:43:47",,0,"ECAD"
28401,,37088,39,"09/08/15 13:43:47",,0,"ECAD"
28402,,37088,56,"09/08/15 13:43:48",,0,"ECAD"
28403,,37088,793,"09/08/15 13:43:48",,0,"ECAD"
28404,,37089,37,"09/08/15 13:43:48",,0,"ECAD"
28405,,37090,143,"09/08/15 13:43:48",,0,"ECAD"
28406,,37091,214,"09/08/15 13:43:48",,0,"ECAD"
28407,,37092,1494,"09/08/15 13:43:48",,0,"ECAD"
28408,,37093,72,"09/08/15 13:43:48",,0,"ECAD"
28409,,37093,793,"09/08/15 13:43:48",,0,"ECAD"
28410,,37094,2498,"09/08/15 13:43:48",,0,"ECAD"
28411,,37095,30,"09/08/15 13:43:48",,0,"ECAD"
28412,,37096,29,"09/08/15 13:43:49",,0,"ECAD"
28413,,37097,1494,"09/08/15 13:43:49",,0,"ECAD"
28414,,37100,1494,"09/08/15 13:43:49",,0,"ECAD"
28415,,37101,39,"09/08/15 13:43:49",,0,"ECAD"
28416,,37101,56,"09/08/15 13:43:49",,0,"ECAD"
28417,,37101,793,"09/08/15 13:43:49",,0,"ECAD"
28418,,37102,37,"09/08/15 13:43:49",,0,"ECAD"
28419,,37103,143,"09/08/15 13:43:49",,0,"ECAD"
28420,,37104,214,"09/08/15 13:43:49",,0,"ECAD"
28421,,37105,1494,"09/08/15 13:43:50",,0,"ECAD"
28422,,37106,72,"09/08/15 13:43:50",,0,"ECAD"
28423,,37106,793,"09/08/15 13:43:50",,0,"ECAD"
28424,,37107,2498,"09/08/15 13:43:50",,0,"ECAD"
28425,,37108,30,"09/08/15 13:43:50",,0,"ECAD"
28426,,37109,29,"09/08/15 13:43:50",,0,"ECAD"
28427,,37110,1494,"09/08/15 13:43:50",,0,"ECAD"
28428,,37113,1494,"09/08/15 13:43:51",,0,"ECAD"
28429,,37114,39,"09/08/15 13:43:51",,0,"ECAD"
28430,,37114,56,"09/08/15 13:43:51",,0,"ECAD"
28431,,37114,793,"09/08/15 13:43:51",,0,"ECAD"
28432,,37115,37,"09/08/15 13:43:51",,0,"ECAD"
28433,,37116,143,"09/08/15 13:43:51",,0,"ECAD"
28434,,37117,214,"09/08/15 13:43:51",,0,"ECAD"
28435,,37118,1494,"09/08/15 13:43:51",,0,"ECAD"
28436,,37119,72,"09/08/15 13:43:51",,0,"ECAD"
28437,,37119,793,"09/08/15 13:43:51",,0,"ECAD"
28438,,37120,2498,"09/08/15 13:43:52",,0,"ECAD"
28439,,37121,30,"09/08/15 13:43:52",,0,"ECAD"
28440,,37122,29,"09/08/15 13:43:52",,0,"ECAD"
28441,,37123,1494,"09/08/15 13:43:52",,0,"ECAD"
28442,,37126,1494,"09/08/15 13:43:52",,0,"ECAD"
28443,,37127,39,"09/08/15 13:43:53",,0,"ECAD"
28444,,37127,56,"09/08/15 13:43:53",,0,"ECAD"
28445,,37127,793,"09/08/15 13:43:53",,0,"ECAD"
28446,,37128,37,"09/08/15 13:43:53",,0,"ECAD"
28447,,37129,143,"09/08/15 13:43:53",,0,"ECAD"
28448,,37130,214,"09/08/15 13:43:53",,0,"ECAD"
28449,,37131,1494,"09/08/15 13:43:53",,0,"ECAD"
28450,,37132,72,"09/08/15 13:43:53",,0,"ECAD"
28451,,37132,793,"09/08/15 13:43:53",,0,"ECAD"
28452,,37133,2498,"09/08/15 13:43:53",,0,"ECAD"
28453,,37134,30,"09/08/15 13:43:53",,0,"ECAD"
28454,,37135,29,"09/08/15 13:43:54",,0,"ECAD"
28455,,37136,1494,"09/08/15 13:43:54",,0,"ECAD"
28456,,37139,1494,"09/08/15 13:43:54",,0,"ECAD"
28457,,37140,39,"09/08/15 13:43:55",,0,"ECAD"
28458,,37140,56,"09/08/15 13:43:55",,0,"ECAD"
28459,,37140,793,"09/08/15 13:43:55",,0,"ECAD"
28460,,37141,37,"09/08/15 13:43:55",,0,"ECAD"
28461,,37142,143,"09/08/15 13:43:55",,0,"ECAD"
28462,,37143,214,"09/08/15 13:43:55",,0,"ECAD"
28463,,37144,1494,"09/08/15 13:43:55",,0,"ECAD"
28464,,37145,72,"09/08/15 13:43:55",,0,"ECAD"
28465,,37145,793,"09/08/15 13:43:55",,0,"ECAD"
28466,,37146,2498,"09/08/15 13:43:55",,0,"ECAD"
28467,,37147,30,"09/08/15 13:43:55",,0,"ECAD"
28468,,37148,29,"09/08/15 13:43:55",,0,"ECAD"
28469,,37149,1494,"09/08/15 13:43:55",,0,"ECAD"
28470,,37152,1494,"09/08/15 13:43:56",,0,"ECAD"
28471,,37153,39,"09/08/15 13:43:56",,0,"ECAD"
28472,,37153,56,"09/08/15 13:43:56",,0,"ECAD"
28473,,37153,793,"09/08/15 13:43:56",,0,"ECAD"
28474,,37154,37,"09/08/15 13:43:56",,0,"ECAD"
28475,,37155,143,"09/08/15 13:43:56",,0,"ECAD"
28476,,37156,214,"09/08/15 13:43:56",,0,"ECAD"
28477,,37157,1494,"09/08/15 13:43:56",,0,"ECAD"
28478,,37158,72,"09/08/15 13:43:56",,0,"ECAD"
28479,,37158,793,"09/08/15 13:43:56",,0,"ECAD"
28480,,37159,2498,"09/08/15 13:43:57",,0,"ECAD"
28481,,37160,30,"09/08/15 13:43:57",,0,"ECAD"
28482,,37161,29,"09/08/15 13:43:57",,0,"ECAD"
28483,,37162,1494,"09/08/15 13:43:57",,0,"ECAD"
28484,,37165,1494,"09/08/15 13:43:57",,0,"ECAD"
28485,,37166,39,"09/08/15 13:43:57",,0,"ECAD"
28486,,37166,56,"09/08/15 13:43:57",,0,"ECAD"
28487,,37166,793,"09/08/15 13:43:57",,0,"ECAD"
28488,,37167,37,"09/08/15 13:43:57",,0,"ECAD"
28489,,37168,143,"09/08/15 13:43:57",,0,"ECAD"
28490,,37169,214,"09/08/15 13:43:58",,0,"ECAD"
28491,,37170,1494,"09/08/15 13:43:58",,0,"ECAD"
28492,,37171,72,"09/08/15 13:43:58",,0,"ECAD"
28493,,37171,793,"09/08/15 13:43:58",,0,"ECAD"
28494,,37172,2498,"09/08/15 13:43:58",,0,"ECAD"
28495,,37173,30,"09/08/15 13:43:58",,0,"ECAD"
28496,,37174,29,"09/08/15 13:43:59",,0,"ECAD"
28497,,37175,1494,"09/08/15 13:43:59",,0,"ECAD"
28498,,37178,1494,"09/08/15 13:43:59",,0,"ECAD"
28499,,37179,39,"09/08/15 13:43:59",,0,"ECAD"
28500,,37179,56,"09/08/15 13:43:59",,0,"ECAD"
28501,,37179,793,"09/08/15 13:43:59",,0,"ECAD"
28502,,37180,37,"09/08/15 13:44:00",,0,"ECAD"
28503,,37181,143,"09/08/15 13:44:00",,0,"ECAD"
28504,,37182,214,"09/08/15 13:44:00",,0,"ECAD"
28505,,37183,1494,"09/08/15 13:44:00",,0,"ECAD"
28506,,37184,72,"09/08/15 13:44:00",,0,"ECAD"
28507,,37184,793,"09/08/15 13:44:00",,0,"ECAD"
28508,,37185,2498,"09/08/15 13:44:01",,0,"ECAD"
28509,,37186,30,"09/08/15 13:44:01",,0,"ECAD"
28510,,37187,29,"09/08/15 13:44:01",,0,"ECAD"
28511,,37188,1494,"09/08/15 13:44:01",,0,"ECAD"
28512,,37216,72,"09/08/15 13:44:04",,0,"ECAD"
28513,,37217,37,"09/08/15 13:44:05",,0,"ECAD"
28514,,37218,56,"09/08/15 13:44:05",,0,"ECAD"
28515,,37218,394,"09/08/15 13:44:05",,0,"ECAD"
28516,,37218,395,"09/08/15 13:44:05",,0,"ECAD"
28517,,37218,793,"09/08/15 13:44:05",,0,"ECAD"
28518,,37219,214,"09/08/15 13:44:05",,0,"ECAD"
28519,,37219,2256,"09/08/15 13:44:05",,0,"ECAD"
28520,,37220,834,"09/08/15 13:44:05",,0,"ECAD"
28521,,37231,72,"09/08/15 13:44:06",,0,"ECAD"
28522,,37232,793,"09/08/15 13:44:07",,0,"ECAD"
28523,,37235,72,"09/08/15 13:44:07",,0,"ECAD"
28524,,37236,793,"09/08/15 13:44:08",,0,"ECAD"
28525,,37243,72,"09/08/15 13:44:09",,0,"ECAD"
28526,,37246,72,"09/08/15 13:44:09",,0,"ECAD"
28527,,37249,72,"09/08/15 13:44:10",,0,"ECAD"
28528,,37250,793,"09/08/15 13:44:10",,0,"ECAD"
28529,,37253,793,"09/08/15 13:44:10",,0,"ECAD"
28530,,37258,72,"09/08/15 13:44:11",,0,"ECAD"
28531,,37261,793,"09/08/15 13:44:12",,0,"ECAD"
28532,,37272,1494,"09/08/15 13:44:13",,0,"ECAD"
28533,,37275,7,"09/08/15 13:44:14",,0,"ECAD"
28534,,37278,7,"09/08/15 13:44:15",,0,"ECAD"
28535,,37281,29,"09/08/15 13:44:15",,0,"ECAD"
28536,,37281,30,"09/08/15 13:44:15",,0,"ECAD"
28537,,37282,8,"09/08/15 13:44:15",,0,"ECAD"
28538,,37282,2498,"09/08/15 13:44:15",,0,"ECAD"
28539,,37283,793,"09/08/15 13:44:15",,0,"ECAD"
28540,,37284,1494,"09/08/15 13:44:16",,0,"ECAD"
28541,,37285,37,"09/08/15 13:44:16",,0,"ECAD"
28542,,37286,72,"09/08/15 13:44:16",,0,"ECAD"
28543,,37287,1494,"09/08/15 13:44:16",,0,"ECAD"
28544,,37288,213,"09/08/15 13:44:16",,0,"ECAD"
28545,,37289,56,"09/08/15 13:44:16",,0,"ECAD"
28546,,37290,214,"09/08/15 13:44:16",,0,"ECAD"
28547,,37291,37,"09/08/15 13:44:17",,0,"ECAD"
28548,,37292,213,"09/08/15 13:44:17",,0,"ECAD"
28549,,37295,29,"09/08/15 13:44:17",,0,"ECAD"
28550,,37295,30,"09/08/15 13:44:17",,0,"ECAD"
28551,,37296,8,"09/08/15 13:44:18",,0,"ECAD"
28552,,37296,2498,"09/08/15 13:44:18",,0,"ECAD"
28553,,37297,793,"09/08/15 13:44:18",,0,"ECAD"
28554,,37298,1494,"09/08/15 13:44:18",,0,"ECAD"
28555,,37299,37,"09/08/15 13:44:18",,0,"ECAD"
28556,,37300,72,"09/08/15 13:44:18",,0,"ECAD"
28557,,37301,1494,"09/08/15 13:44:18",,0,"ECAD"
28558,,37302,213,"09/08/15 13:44:19",,0,"ECAD"
28559,,37303,56,"09/08/15 13:44:20",,0,"ECAD"
28560,,37304,214,"09/08/15 13:44:20",,0,"ECAD"
28561,,37305,37,"09/08/15 13:44:20",,0,"ECAD"
28562,,37306,213,"09/08/15 13:44:21",,0,"ECAD"
28563,,37309,29,"09/08/15 13:44:22",,0,"ECAD"
28564,,37309,30,"09/08/15 13:44:22",,0,"ECAD"
28565,,37310,8,"09/08/15 13:44:22",,0,"ECAD"
28566,,37310,2498,"09/08/15 13:44:22",,0,"ECAD"
28567,,37311,793,"09/08/15 13:44:23",,0,"ECAD"
28568,,37312,1494,"09/08/15 13:44:23",,0,"ECAD"
28569,,37313,37,"09/08/15 13:44:24",,0,"ECAD"
28570,,37314,72,"09/08/15 13:44:24",,0,"ECAD"
28571,,37315,1494,"09/08/15 13:44:24",,0,"ECAD"
28572,,37316,213,"09/08/15 13:44:24",,0,"ECAD"
28573,,37317,56,"09/08/15 13:44:25",,0,"ECAD"
28574,,37318,214,"09/08/15 13:44:25",,0,"ECAD"
28575,,37319,37,"09/08/15 13:44:25",,0,"ECAD"
28576,,37320,213,"09/08/15 13:44:25",,0,"ECAD"
28577,,37323,29,"09/08/15 13:44:25",,0,"ECAD"
28578,,37323,30,"09/08/15 13:44:25",,0,"ECAD"
28579,,37324,8,"09/08/15 13:44:25",,0,"ECAD"
28580,,37324,2498,"09/08/15 13:44:25",,0,"ECAD"
28581,,37325,793,"09/08/15 13:44:26",,0,"ECAD"
28582,,37326,1494,"09/08/15 13:44:26",,0,"ECAD"
28583,,37327,37,"09/08/15 13:44:26",,0,"ECAD"
28584,,37328,72,"09/08/15 13:44:26",,0,"ECAD"
28585,,37329,1494,"09/08/15 13:44:26",,0,"ECAD"
28586,,37330,213,"09/08/15 13:44:26",,0,"ECAD"
28587,,37331,56,"09/08/15 13:44:26",,0,"ECAD"
28588,,37332,214,"09/08/15 13:44:27",,0,"ECAD"
28589,,37333,37,"09/08/15 13:44:27",,0,"ECAD"
28590,,37334,213,"09/08/15 13:44:27",,0,"ECAD"
28591,,37337,29,"09/08/15 13:44:27",,0,"ECAD"
28592,,37337,30,"09/08/15 13:44:27",,0,"ECAD"
28593,,37338,8,"09/08/15 13:44:27",,0,"ECAD"
28594,,37338,2498,"09/08/15 13:44:28",,0,"ECAD"
28595,,37339,793,"09/08/15 13:44:28",,0,"ECAD"
28596,,37340,1494,"09/08/15 13:44:28",,0,"ECAD"
28597,,37341,37,"09/08/15 13:44:28",,0,"ECAD"
28598,,37342,72,"09/08/15 13:44:28",,0,"ECAD"
28599,,37343,1494,"09/08/15 13:44:28",,0,"ECAD"
28600,,37344,213,"09/08/15 13:44:28",,0,"ECAD"
28601,,37345,56,"09/08/15 13:44:29",,0,"ECAD"
28602,,37346,214,"09/08/15 13:44:29",,0,"ECAD"
28603,,37347,37,"09/08/15 13:44:29",,0,"ECAD"
28604,,37348,213,"09/08/15 13:44:29",,0,"ECAD"
28605,,37351,29,"09/08/15 13:44:29",,0,"ECAD"
28606,,37351,30,"09/08/15 13:44:29",,0,"ECAD"
28607,,37352,8,"09/08/15 13:44:29",,0,"ECAD"
28608,,37352,2498,"09/08/15 13:44:29",,0,"ECAD"
28609,,37353,793,"09/08/15 13:44:29",,0,"ECAD"
28610,,37354,1494,"09/08/15 13:44:30",,0,"ECAD"
28611,,37355,37,"09/08/15 13:44:30",,0,"ECAD"
28612,,37356,72,"09/08/15 13:44:30",,0,"ECAD"
